Lan;HDia;InAr;InMan;Vardtid;Antal
12;A00B99;2010;6;5;3
12;C00D48;2010;6;12;2
12;E00-E90;2010;6;7,923076923;13
12;I00-I99;2010;6;5,88;150
12;J00-J99;2010;6;4,333333333;3
12;K00-K93;2010;6;8,75;4
12;L00-L99;2010;6;16;1
12;M30-M36;2010;6;33;1
12;M70-M79;2010;6;2;1
12;M86-M90;2010;6;28;1
12;N00-N99;2010;6;2,75;8
12;R00-R99;2010;6;2,333333333;3
12;S00-T98;2010;6;7,923076923;13
12;Z00-Z99;2010;6;8,666666667;3
12;A00B99;2010;7;21,5;2
12;C00D48;2010;7;6;1
12;E00-E90;2010;7;8,8;10
12;G00-G99;2010;7;17;2
12;I00-I99;2010;7;6,245098039;102
12;K00-K93;2010;7;2,666666667;3
12;L00-L99;2010;7;16,5;4
12;M20-M25;2010;7;10;1
12;M86-M90;2010;7;5;3
12;N00-N99;2010;7;7;4
12;R00-R99;2010;7;3,444444444;9
12;A00B99;2010;8;4,166666667;6
12;C00D48;2010;8;3;1
12;E00-E90;2010;8;22,5;8
12;G00-G99;2010;8;0;1
12;I00-I99;2010;8;5,946153846;130
12;J00-J99;2010;8;11;5
12;K00-K93;2010;8;4,666666667;3
12;L00-L99;2010;8;3,25;4
12;N00-N99;2010;8;10;10
12;R00-R99;2010;8;3,4;5
12;S00-T98;2010;8;8,166666667;6
12;Z00-Z99;2010;8;6;3
12;A00B99;2010;9;21;2
12;C00D48;2010;9;8;1
12;E00-E90;2010;9;16,66666667;9
12;G00-G99;2010;9;10;1
12;I00-I99;2010;9;6,54248366;153
12;J00-J99;2010;9;2,5;2
12;K00-K93;2010;9;5;1
12;M70-M79;2010;9;12;1
12;M86-M90;2010;9;7,5;4
12;N00-N99;2010;9;4;10
12;R00-R99;2010;9;5,4;5
12;S00-T98;2010;9;5,8;5
12;Z00-Z99;2010;9;7,5;4
12;A00B99;2010;10;13,5;2
12;E00-E90;2010;10;13,77777778;9
12;I00-I99;2010;10;5,393548387;155
12;J00-J99;2010;10;11;3
12;K00-K93;2010;10;9;4
12;L00-L99;2010;10;20;3
12;M86-M90;2010;10;9,5;2
12;N00-N99;2010;10;4,714285714;7
12;R00-R99;2010;10;4,125;8
12;S00-T98;2010;10;11,4;10
12;Z00-Z99;2010;10;2,333333333;3
12;A00B99;2010;11;6,555555556;9
12;C00D48;2010;11;7,666666667;3
12;E00-E90;2010;11;12,81818182;11
12;G00-G99;2010;11;14;1
12;I00-I99;2010;11;5,071428571;154
12;J00-J99;2010;11;7;2
12;K00-K93;2010;11;7,333333333;3
12;L00-L99;2010;11;11;1
12;M00-M03;2010;11;7;1
12;M05-M14;2010;11;0;1
12;M70-M79;2010;11;3;1
12;N00-N99;2010;11;6,111111111;9
12;R00-R99;2010;11;4,333333333;3
12;S00-T98;2010;11;4,75;4
12;Z00-Z99;2010;11;3;1
12;A00B99;2010;12;8,666666667;3
12;E00-E90;2010;12;8,833333333;6
12;G00-G99;2010;12;17;1
12;I00-I99;2010;12;4,454545455;88
12;J00-J99;2010;12;2,5;2
12;L00-L99;2010;12;10;1
12;M20-M25;2010;12;12;1
12;M45-M49;2010;12;14;1
12;N00-N99;2010;12;3,25;4
12;R00-R99;2010;12;5;1
12;S00-T98;2010;12;4,333333333;3
12;Z00-Z99;2010;12;1;1
13;E00-E90;1997;1;21,5;2
13;I00-I99;1997;1;9,6;30
13;J00-J99;1997;1;53;1
13;E00-E90;1997;2;8,5;2
13;I00-I99;1997;2;9,692307692;26
13;E00-E90;1997;3;27;2
13;I00-I99;1997;3;7,75;28
13;M20-M25;1997;3;1;1
13;S00-T98;1997;3;2;1
13;E00-E90;1997;4;11;2
13;I00-I99;1997;4;6,25;20
13;E00-E90;1997;5;14,33333333;3
13;I00-I99;1997;5;7,352941176;17
13;I00-I99;1997;6;5,35;20
13;M86-M90;1997;6;6;1
13;S00-T98;1997;6;1;1
13;Z00-Z99;1997;6;50;1
13;E00-E90;1997;7;18,75;4
13;I00-I99;1997;7;7,153846154;13
13;K00-K93;1997;7;7;1
13;L00-L99;1997;7;18;1
13;M86-M90;1997;7;2;1
13;E00-E90;1997;8;8;1
13;I00-I99;1997;8;4,75;16
13;L00-L99;1997;8;20;1
13;E00-E90;1997;9;23;1
13;I00-I99;1997;9;5,409090909;22
13;M86-M90;1997;9;10,66666667;3
13;E00-E90;1997;10;70,5;2
13;I00-I99;1997;10;6,444444444;27
13;M86-M90;1997;10;4,5;2
13;E00-E90;1997;11;14;1
13;I00-I99;1997;11;6,869565217;23
13;M80-M85;1997;11;17;1
13;I00-I99;1997;12;5,538461538;13
13;M86-M90;1997;12;7,5;2
13;E00-E90;1998;1;32;1
13;I00-I99;1998;1;11,31578947;19
13;M86-M90;1998;1;1,5;2
13;R00-R99;1998;1;1;1
13;S00-T98;1998;1;10;1
13;E00-E90;1998;2;1;1
13;I00-I99;1998;2;7,933333333;15
13;E00-E90;1998;3;5,333333333;3
13;I00-I99;1998;3;9,36;25
13;Z00-Z99;1998;3;28;1
13;E00-E90;1998;4;31;2
13;I00-I99;1998;4;9,153846154;13
13;M00-M03;1998;4;6;1
13;E00-E90;1998;5;14,33333333;3
13;I00-I99;1998;5;9,35;20
13;S00-T98;1998;5;9;1
13;A00B99;1998;6;29;1
13;E00-E90;1998;6;14;1
13;I00-I99;1998;6;33;11
13;M86-M90;1998;6;9;2
13;Q00-Q99;1998;6;1;1
13;Z00-Z99;1998;6;26;1
13;E00-E90;1998;7;8;1
13;I00-I99;1998;7;19,55555556;9
13;L00-L99;1998;7;15;1
13;M70-M79;1998;7;22;1
13;E00-E90;1998;8;12;1
13;I00-I99;1998;8;10,42857143;14
13;C00D48;1998;9;7;1
13;I00-I99;1998;9;9,346153846;26
13;M05-M14;1998;9;18;1
13;M70-M79;1998;9;0;1
13;M86-M90;1998;9;7;1
13;E00-E90;1998;10;4,5;2
13;I00-I99;1998;10;8,65;20
13;E00-E90;1998;11;25;1
13;I00-I99;1998;11;9,153846154;13
13;L00-L99;1998;11;31;1
13;M86-M90;1998;11;56;1
13;S00-T98;1998;11;4;1
13;I00-I99;1998;12;17,88888889;9
13;E00-E90;1999;1;1;1
13;I00-I99;1999;1;10,58823529;17
13;A00B99;1999;2;5;1
13;E00-E90;1999;2;9;2
13;I00-I99;1999;2;8,823529412;17
13;E00-E90;1999;3;5;1
13;I00-I99;1999;3;9,411764706;17
13;A00B99;1999;4;7;1
13;E00-E90;1999;4;19,5;2
13;I00-I99;1999;4;10,1875;16
13;M86-M90;1999;4;3;1
13;S00-T98;1999;4;8;1
13;E00-E90;1999;5;7,333333333;3
13;I00-I99;1999;5;9,956521739;23
13;S00-T98;1999;5;5;1
13;E00-E90;1999;6;15,25;4
13;I00-I99;1999;6;11,33333333;21
13;Q00-Q99;1999;6;2;1
13;S00-T98;1999;6;37;1
13;I00-I99;1999;7;6,444444444;9
13;M86-M90;1999;7;12;1
13;E00-E90;1999;8;13,5;4
13;I00-I99;1999;8;10,64285714;14
13;M20-M25;1999;8;1;1
13;M86-M90;1999;8;2;1
13;C00D48;1999;9;19;1
13;E00-E90;1999;9;28;3
13;I00-I99;1999;9;9,5625;16
13;M86-M90;1999;9;1;1
13;E00-E90;1999;10;12;1
13;I00-I99;1999;10;8,923076923;13
13;E00-E90;1999;11;6;1
13;I00-I99;1999;11;7,714285714;14
13;I00-I99;1999;12;10,25;12
13;M86-M90;1999;12;7;1
13;E00-E90;2000;1;3;1
13;I00-I99;2000;1;6,7;10
13;E00-E90;2000;2;11,33333333;3
13;I00-I99;2000;2;10,4;15
13;S00-T98;2000;2;1;1
13;E00-E90;2000;3;21;3
13;I00-I99;2000;3;8,461538462;13
13;E00-E90;2000;4;22;2
13;I00-I99;2000;4;6,571428571;14
13;S00-T98;2000;4;1;1
13;E00-E90;2000;5;9,666666667;3
13;I00-I99;2000;5;16,05555556;18
13;E00-E90;2000;6;13;2
13;I00-I99;2000;6;11,36363636;11
13;E00-E90;2000;7;9,666666667;3
13;I00-I99;2000;7;10,66666667;12
13;S00-T98;2000;7;2;1
13;E00-E90;2000;8;6,5;2
13;I00-I99;2000;8;7,357142857;14
13;E00-E90;2000;9;29;1
13;I00-I99;2000;9;7,294117647;17
13;S00-T98;2000;9;7;1
13;E00-E90;2000;10;28;1
13;I00-I99;2000;10;9,095238095;21
13;E00-E90;2000;11;2;1
13;I00-I99;2000;11;11,72727273;11
13;M80-M85;2000;11;9;1
13;E00-E90;2000;12;15;2
13;I00-I99;2000;12;8,888888889;18
13;J00-J99;2000;12;10;1
13;E00-E90;2001;1;11,5;2
13;I00-I99;2001;1;8,483870968;31
13;M05-M14;2001;1;9;1
13;M86-M90;2001;1;9;1
13;S00-T98;2001;1;12;1
13;E00-E90;2001;2;9,8;5
13;I00-I99;2001;2;4,869565217;23
13;S00-T98;2001;2;2;1
13;Z00-Z99;2001;2;2;1
13;E00-E90;2001;3;5;2
13;I00-I99;2001;3;5,133333333;15
13;L00-L99;2001;3;2;1
13;M86-M90;2001;3;6;1
13;A00B99;2001;4;4;1
13;C00D48;2001;4;8;1
13;E00-E90;2001;4;18;1
13;I00-I99;2001;4;6,24;25
13;N00-N99;2001;4;74;1
13;S00-T98;2001;4;6;2
13;Z00-Z99;2001;4;6;2
13;E00-E90;2001;5;17,5;2
13;I00-I99;2001;5;5,821428571;28
13;R00-R99;2001;5;3;1
13;C00D48;2001;6;6;1
13;E00-E90;2001;6;19,66666667;3
13;I00-I99;2001;6;6,666666667;21
13;A00B99;2001;7;35;1
13;E00-E90;2001;7;13;3
13;I00-I99;2001;7;15,75;12
13;S00-T98;2001;7;0;1
13;E00-E90;2001;8;8,5;6
13;I00-I99;2001;8;6,684210526;19
13;L00-L99;2001;8;13,5;2
13;M86-M90;2001;8;3,5;2
13;A00B99;2001;9;6;1
13;E00-E90;2001;9;11;2
13;I00-I99;2001;9;5,931034483;29
13;S00-T98;2001;9;7;1
13;E00-E90;2001;10;52,33333333;3
13;I00-I99;2001;10;4,833333333;42
13;Z00-Z99;2001;10;4;1
13;E00-E90;2001;11;9;1
13;I00-I99;2001;11;4,833333333;36
13;L00-L99;2001;11;1;1
13;E00-E90;2001;12;13;1
13;I00-I99;2001;12;5,296296296;27
13;E00-E90;2002;1;19,66666667;3
13;I00-I99;2002;1;6,25;32
13;M86-M90;2002;1;8;1
13;I00-I99;2002;2;5,838709677;31
13;L00-L99;2002;2;1;1
13;E00-E90;2002;3;6,333333333;3
13;I00-I99;2002;3;7,69047619;42
13;M86-M90;2002;3;2;1
13;Z00-Z99;2002;3;73;1
13;E00-E90;2002;4;12;2
13;I00-I99;2002;4;4,157894737;38
13;R00-R99;2002;4;9,5;2
13;S00-T98;2002;4;5;1
13;Z00-Z99;2002;4;88,5;2
13;E00-E90;2002;5;5;1
13;I00-I99;2002;5;6,75;24
13;M20-M25;2002;5;1;1
13;Q00-Q99;2002;5;7;1
13;E00-E90;2002;6;7,666666667;3
13;I00-I99;2002;6;5,15;20
13;Z00-Z99;2002;6;2;1
13;E00-E90;2002;7;9;3
13;I00-I99;2002;7;10,2;5
13;M86-M90;2002;7;4;1
13;R00-R99;2002;7;9;1
13;E00-E90;2002;8;8,5;2
13;I00-I99;2002;8;6,75;16
13;E00-E90;2002;9;15,33333333;3
13;I00-I99;2002;9;4,266666667;30
13;M80-M85;2002;9;9;1
13;M86-M90;2002;9;1;1
13;E00-E90;2002;10;2;2
13;I00-I99;2002;10;5,787878788;33
13;M86-M90;2002;10;3,5;2
13;Q00-Q99;2002;10;1;1
13;E00-E90;2002;11;33;3
13;I00-I99;2002;11;6,235294118;34
13;M86-M90;2002;11;7;1
13;Q00-Q99;2002;11;2;1
13;Z00-Z99;2002;11;86,5;2
13;E00-E90;2002;12;5;2
13;I00-I99;2002;12;7,666666667;15
13;R00-R99;2002;12;7;1
13;Z00-Z99;2002;12;13;1
13;C00D48;2003;1;48;1
13;E00-E90;2003;1;14,66666667;3
13;I00-I99;2003;1;5,564102564;39
13;Z00-Z99;2003;1;48;1
13;E00-E90;2003;2;22,5;2
13;I00-I99;2003;2;5,541666667;24
13;M86-M90;2003;2;6;1
13;Z00-Z99;2003;2;4;1
13;E00-E90;2003;3;9,5;2
13;I00-I99;2003;3;5,868421053;38
13;Z00-Z99;2003;3;126;1
13;E00-E90;2003;4;16,33333333;3
13;I00-I99;2003;4;4,7;40
13;M86-M90;2003;4;10;1
13;E00-E90;2003;5;9,333333333;3
13;I00-I99;2003;5;4,382352941;34
13;M00-M03;2003;5;1;1
13;E00-E90;2003;6;16;4
13;I00-I99;2003;6;5,185185185;27
13;L00-L99;2003;6;6;1
13;M86-M90;2003;6;69;1
13;Z00-Z99;2003;6;24;1
13;E00-E90;2003;7;72;1
13;I00-I99;2003;7;7,35;20
13;M86-M90;2003;7;20;1
13;S00-T98;2003;7;4;1
13;E00-E90;2003;8;52;2
13;I00-I99;2003;8;5,722222222;18
13;M86-M90;2003;8;7;1
13;E00-E90;2003;9;29;1
13;I00-I99;2003;9;5,886363636;44
13;L00-L99;2003;9;1;1
13;M86-M90;2003;9;8;1
13;Q00-Q99;2003;9;2;1
13;I00-I99;2003;10;5,029411765;34
13;E00-E90;2003;11;2;1
13;I00-I99;2003;11;4,166666667;36
13;M86-M90;2003;11;1,5;2
13;E00-E90;2003;12;12;2
13;I00-I99;2003;12;6,586206897;29
13;M86-M90;2003;12;5;1
13;E00-E90;2004;1;12;2
13;I00-I99;2004;1;5,186046512;43
13;L00-L99;2004;1;10,5;2
13;M86-M90;2004;1;98;2
13;S00-T98;2004;1;8;1
13;Z00-Z99;2004;1;1;1
13;E00-E90;2004;2;9;2
13;I00-I99;2004;2;4,025641026;39
13;L00-L99;2004;2;2;1
13;R00-R99;2004;2;5;1
13;I00-I99;2004;3;5,25;32
13;M86-M90;2004;3;2;2
13;S00-T98;2004;3;1;1
13;I00-I99;2004;4;11,56666667;30
13;L00-L99;2004;4;30;1
13;C00D48;2004;5;6;1
13;E00-E90;2004;5;3,5;2
13;I00-I99;2004;5;7,586206897;29
13;L00-L99;2004;5;24;1
13;M86-M90;2004;5;22;1
13;S00-T98;2004;5;23;1
13;Z00-Z99;2004;5;50;1
13;E00-E90;2004;6;13;2
13;I00-I99;2004;6;4;20
13;E00-E90;2004;7;36;1
13;I00-I99;2004;7;8,666666667;21
13;E00-E90;2004;8;20;3
13;I00-I99;2004;8;4,5;16
13;M86-M90;2004;8;13;1
13;I00-I99;2004;9;4,837837838;37
13;I00-I99;2004;10;7,448275862;29
13;M70-M79;2004;10;3;1
13;M86-M90;2004;10;12;1
13;E00-E90;2004;11;38,25;4
13;I00-I99;2004;11;3,68;25
13;L00-L99;2004;11;16;1
13;M86-M90;2004;11;4;1
13;Z00-Z99;2004;11;29;1
13;I00-I99;2004;12;5,473684211;19
13;S00-T98;2004;12;13;1
13;E00-E90;2005;1;8;1
13;I00-I99;2005;1;4,24;25
13;L00-L99;2005;1;3;1
13;M86-M90;2005;1;12;1
13;S00-T98;2005;1;25;1
13;E00-E90;2005;2;23;1
13;I00-I99;2005;2;8,4;35
13;A00B99;2005;3;19;1
13;I00-I99;2005;3;8,783783784;37
13;A00B99;2005;4;35;1
13;I00-I99;2005;4;5,864864865;37
13;E00-E90;2005;5;6;2
13;I00-I99;2005;5;8,48;25
13;I00-I99;2005;6;3,5625;16
13;L00-L99;2005;6;10;1
13;M86-M90;2005;6;7;1
13;E00-E90;2005;7;16;2
13;I00-I99;2005;7;14,9;20
13;E00-E90;2005;8;8,666666667;3
13;I00-I99;2005;8;4,846153846;26
13;L00-L99;2005;8;7;1
13;M86-M90;2005;8;6;1
13;S00-T98;2005;8;12;2
13;C00D48;2005;9;16;1
13;E00-E90;2005;9;25,66666667;3
13;I00-I99;2005;9;7,416666667;24
13;M05-M14;2005;9;22;1
13;M20-M25;2005;9;1;1
13;E00-E90;2005;10;7,5;2
13;I00-I99;2005;10;5,434782609;23
13;L00-L99;2005;10;7;1
13;E00-E90;2005;11;21,6;5
13;I00-I99;2005;11;8,863636364;22
13;L00-L99;2005;11;8;1
13;E00-E90;2005;12;8;2
13;I00-I99;2005;12;7,466666667;15
13;M86-M90;2005;12;1;3
13;N00-N99;2005;12;13;1
13;S00-T98;2005;12;27;1
13;E00-E90;2006;1;18;3
13;I00-I99;2006;1;8,043478261;23
13;L00-L99;2006;1;4;1
13;M86-M90;2006;1;4;1
13;N00-N99;2006;1;30;1
13;Q00-Q99;2006;1;3;1
13;Z00-Z99;2006;1;3;1
13;E00-E90;2006;2;6,5;2
13;I00-I99;2006;2;6,636363636;11
13;J00-J99;2006;2;4;1
13;L00-L99;2006;2;12;2
13;M86-M90;2006;2;13;2
13;N00-N99;2006;2;14,5;2
13;Q00-Q99;2006;2;3;1
13;E00-E90;2006;3;4,333333333;3
13;I00-I99;2006;3;6,666666667;12
13;M30-M36;2006;3;44;1
13;M86-M90;2006;3;20;2
13;S00-T98;2006;3;7;1
13;A00B99;2006;4;16;2
13;E00-E90;2006;4;2;1
13;G00-G99;2006;4;1;1
13;I00-I99;2006;4;8,285714286;14
13;K00-K93;2006;4;2;1
13;M86-M90;2006;4;12;1
13;N00-N99;2006;4;29,5;2
13;R00-R99;2006;4;2;1
13;S00-T98;2006;4;4;1
13;E00-E90;2006;5;21;1
13;I00-I99;2006;5;7,739130435;23
13;J00-J99;2006;5;7;1
13;M20-M25;2006;5;11;1
13;M86-M90;2006;5;1;1
13;N00-N99;2006;5;10;4
13;R00-R99;2006;5;7;1
13;S00-T98;2006;5;33;2
13;Z00-Z99;2006;5;2;3
13;E00-E90;2006;6;2;1
13;I00-I99;2006;6;9,55;20
13;M86-M90;2006;6;7;1
13;N00-N99;2006;6;5,25;4
13;A00B99;2006;7;4;1
13;E00-E90;2006;7;38,5;2
13;F40-F49;2006;7;6;1
13;I00-I99;2006;7;6,307692308;13
13;K00-K93;2006;7;6;1
13;N00-N99;2006;7;10,33333333;3
13;S00-T98;2006;7;7;1
13;Z00-Z99;2006;7;42;1
13;E00-E90;2006;8;13;3
13;I00-I99;2006;8;8;15
13;J00-J99;2006;8;5;1
13;N00-N99;2006;8;8;3
13;S00-T98;2006;8;6;1
13;E00-E90;2006;9;11,25;4
13;G00-G99;2006;9;3;1
13;I00-I99;2006;9;5,7;30
13;L00-L99;2006;9;17;1
13;M45-M49;2006;9;9;1
13;M86-M90;2006;9;4;1
13;N00-N99;2006;9;18,66666667;3
13;S00-T98;2006;9;11;3
13;Z00-Z99;2006;9;2;1
13;A00B99;2006;10;12;1
13;E00-E90;2006;10;7;1
13;I00-I99;2006;10;9,043478261;23
13;J00-J99;2006;10;10;1
13;K00-K93;2006;10;1;1
13;L00-L99;2006;10;7;1
13;N00-N99;2006;10;18;1
13;R00-R99;2006;10;4;1
13;S00-T98;2006;10;4,75;4
13;Z00-Z99;2006;10;4;3
13;A00B99;2006;11;24;1
13;E00-E90;2006;11;20;4
13;I00-I99;2006;11;9,045454545;22
13;J00-J99;2006;11;6;1
13;L00-L99;2006;11;5;1
13;M45-M49;2006;11;73;1
13;M50-M54;2006;11;3;1
13;M86-M90;2006;11;6,333333333;3
13;N00-N99;2006;11;26;2
13;Q00-Q99;2006;11;2;1
13;S00-T98;2006;11;9,4;5
13;A00B99;2006;12;6;1
13;E00-E90;2006;12;18;1
13;F00-F09;2006;12;5;1
13;I00-I99;2006;12;8,545454545;22
13;M45-M49;2006;12;16;1
13;M86-M90;2006;12;12;2
13;N00-N99;2006;12;4;1
13;S00-T98;2006;12;3;1
13;A00B99;2007;1;10,5;2
13;E00-E90;2007;1;19,5;2
13;H00-H59;2007;1;6;1
13;I00-I99;2007;1;6,739130435;23
13;J00-J99;2007;1;15;1
13;M86-M90;2007;1;1;1
13;N00-N99;2007;1;4;1
13;R00-R99;2007;1;1;1
13;Z00-Z99;2007;1;4,5;2
13;A00B99;2007;2;8,666666667;3
13;E00-E90;2007;2;11,5;4
13;I00-I99;2007;2;7,88;25
13;J00-J99;2007;2;2;1
13;K00-K93;2007;2;9;1
13;M86-M90;2007;2;1;1
13;N00-N99;2007;2;14;2
13;R00-R99;2007;2;1;1
13;A00B99;2007;3;10,33333333;3
13;E00-E90;2007;3;4;1
13;I00-I99;2007;3;13,26086957;23
13;J00-J99;2007;3;7,333333333;3
13;L00-L99;2007;3;9,5;2
13;M86-M90;2007;3;12;1
13;N00-N99;2007;3;7;1
13;R00-R99;2007;3;3;1
13;S00-T98;2007;3;6;4
13;Z00-Z99;2007;3;5;2
13;E00-E90;2007;4;4;1
13;I00-I99;2007;4;6,375;24
13;R00-R99;2007;4;1;1
13;S00-T98;2007;4;9;2
13;A00B99;2007;5;8,5;2
13;E00-E90;2007;5;32;1
13;G00-G99;2007;5;4;1
13;I00-I99;2007;5;6,135135135;37
13;J00-J99;2007;5;6,5;2
13;K00-K93;2007;5;18;2
13;M70-M79;2007;5;4;1
13;N00-N99;2007;5;7,5;2
13;R00-R99;2007;5;2;1
13;S00-T98;2007;5;9;3
13;Z00-Z99;2007;5;2;1
13;A00B99;2007;6;6,333333333;3
13;E00-E90;2007;6;8;2
13;I00-I99;2007;6;5,457142857;35
13;M86-M90;2007;6;9,5;2
13;N00-N99;2007;6;32,75;4
13;C00D48;2007;7;26;1
13;D50-D89;2007;7;2;1
13;E00-E90;2007;7;12,14285714;7
13;I00-I99;2007;7;6,368421053;19
13;J00-J99;2007;7;7;1
13;K00-K93;2007;7;6;1
13;L00-L99;2007;7;8;2
13;M86-M90;2007;7;0;1
13;R00-R99;2007;7;2;1
13;A00B99;2007;8;9;1
13;E00-E90;2007;8;18;3
13;I00-I99;2007;8;7,424242424;33
13;J00-J99;2007;8;3;1
13;K00-K93;2007;8;7,5;2
13;M00-M03;2007;8;2;1
13;M86-M90;2007;8;1;1
13;N00-N99;2007;8;6,666666667;3
13;R00-R99;2007;8;3;1
13;Z00-Z99;2007;8;3;1
13;E00-E90;2007;9;28;4
13;G00-G99;2007;9;4;1
13;I00-I99;2007;9;6,870967742;31
13;N00-N99;2007;9;9;2
13;S00-T98;2007;9;8,25;4
13;Z00-Z99;2007;9;7;1
13;E00-E90;2007;10;15,75;4
13;I00-I99;2007;10;9,861111111;36
13;L00-L99;2007;10;13;1
13;M86-M90;2007;10;31;1
13;N00-N99;2007;10;7;1
13;S00-T98;2007;10;6,5;2
13;Z00-Z99;2007;10;2;1
13;D50-D89;2007;11;5;1
13;E00-E90;2007;11;25,5;2
13;I00-I99;2007;11;6,272727273;22
13;N00-N99;2007;11;4,75;4
13;S00-T98;2007;11;3;1
13;A00B99;2007;12;6;1
13;E00-E90;2007;12;2;2
13;G00-G99;2007;12;2;1
13;I00-I99;2007;12;15,5;10
13;K00-K93;2007;12;18;1
13;R00-R99;2007;12;3;1
13;S00-T98;2007;12;12;2
13;Z00-Z99;2007;12;1;1
13;A00B99;2008;1;11;1
13;E00-E90;2008;1;14;1
13;I00-I99;2008;1;6,658536585;41
13;J00-J99;2008;1;2,333333333;3
13;K00-K93;2008;1;10;2
13;L00-L99;2008;1;11,25;4
13;M86-M90;2008;1;20;1
13;N00-N99;2008;1;18,2;5
13;R00-R99;2008;1;0;1
13;S00-T98;2008;1;8,25;4
13;A00B99;2008;2;7;1
13;C00D48;2008;2;6;1
13;D50-D89;2008;2;2;1
13;E00-E90;2008;2;14;1
13;I00-I99;2008;2;5,6;30
13;K00-K93;2008;2;7,5;2
13;N00-N99;2008;2;8;1
13;R00-R99;2008;2;1;2
13;S00-T98;2008;2;5;3
13;Z00-Z99;2008;2;41,5;2
13;A00B99;2008;3;5;1
13;E00-E90;2008;3;6;5
13;I00-I99;2008;3;8,6875;32
13;L00-L99;2008;3;4;2
13;N00-N99;2008;3;7,333333333;3
13;R00-R99;2008;3;1;1
13;S00-T98;2008;3;11,66666667;3
13;A00B99;2008;4;3;2
13;D50-D89;2008;4;0;1
13;E00-E90;2008;4;9,25;4
13;I00-I99;2008;4;6,076923077;39
13;J00-J99;2008;4;19;1
13;N00-N99;2008;4;5,75;4
13;S00-T98;2008;4;5,333333333;3
13;E00-E90;2008;5;7,8;5
13;I00-I99;2008;5;5,025;40
13;K00-K93;2008;5;6;1
13;N00-N99;2008;5;5,666666667;3
13;Q00-Q99;2008;5;2;1
13;R00-R99;2008;5;3,5;2
13;NULL;2008;6;3;1
13;A00B99;2008;6;3;1
13;E00-E90;2008;6;18;3
13;I00-I99;2008;6;7,444444444;18
13;J00-J99;2008;6;2;1
13;N00-N99;2008;6;3;3
13;Q00-Q99;2008;6;1;1
13;S00-T98;2008;6;7,6;5
13;Z00-Z99;2008;6;2,666666667;3
13;E00-E90;2008;7;7;3
13;I00-I99;2008;7;9,111111111;18
13;J00-J99;2008;7;3;1
13;M86-M90;2008;7;1;1
13;N00-N99;2008;7;1;1
13;S00-T98;2008;7;13;1
13;Z00-Z99;2008;7;2;1
13;A00B99;2008;8;2;1
13;E00-E90;2008;8;4,5;2
13;G00-G99;2008;8;5;1
13;I00-I99;2008;8;7,882352941;17
13;J00-J99;2008;8;5;1
13;K00-K93;2008;8;3;2
13;M70-M79;2008;8;3;1
13;M86-M90;2008;8;1;1
13;N00-N99;2008;8;11;3
13;R00-R99;2008;8;7;1
13;S00-T98;2008;8;4;2
13;E00-E90;2008;9;11,14285714;7
13;I00-I99;2008;9;7,192307692;26
13;L00-L99;2008;9;10;1
13;M86-M90;2008;9;3;2
13;N00-N99;2008;9;8;3
13;S00-T98;2008;9;1;1
13;A00B99;2008;10;4;1
13;E00-E90;2008;10;8,5;4
13;I00-I99;2008;10;7,804878049;41
13;K00-K93;2008;10;13;1
13;L00-L99;2008;10;17,5;2
13;M86-M90;2008;10;8;1
13;N00-N99;2008;10;6;2
13;R00-R99;2008;10;7;1
13;S00-T98;2008;10;3,333333333;3
13;Z00-Z99;2008;10;1,5;4
13;A00B99;2008;11;7;1
13;E00-E90;2008;11;9;2
13;I00-I99;2008;11;7,875;24
13;J00-J99;2008;11;8;1
13;L00-L99;2008;11;10,5;2
13;M00-M03;2008;11;5;1
13;M86-M90;2008;11;21;1
13;N00-N99;2008;11;37;1
13;Q00-Q99;2008;11;1;1
13;R00-R99;2008;11;3;1
13;S00-T98;2008;11;7;2
13;Z00-Z99;2008;11;1;2
13;A00B99;2008;12;4;2
13;E00-E90;2008;12;5;1
13;I00-I99;2008;12;13,83333333;18
13;K00-K93;2008;12;2;1
13;M00-M03;2008;12;3;1
13;M70-M79;2008;12;24;1
13;M86-M90;2008;12;24;2
13;S00-T98;2008;12;2;1
13;Z00-Z99;2008;12;1,5;2
13;A00B99;2009;1;2;1
13;E00-E90;2009;1;2;1
13;G00-G99;2009;1;9;1
13;I00-I99;2009;1;7,307692308;26
13;J00-J99;2009;1;8;1
13;K00-K93;2009;1;3,5;2
13;N00-N99;2009;1;24,33333333;3
13;R00-R99;2009;1;3;2
13;S00-T98;2009;1;18,66666667;3
13;E00-E90;2009;2;19,5;4
13;G00-G99;2009;2;5,5;2
13;I00-I99;2009;2;6;25
13;N00-N99;2009;2;1;1
13;R00-R99;2009;2;4;1
13;S00-T98;2009;2;6;1
13;Z00-Z99;2009;2;1;2
13;A00B99;2009;3;7,333333333;3
13;D50-D89;2009;3;5;1
13;E00-E90;2009;3;3,5;4
13;I00-I99;2009;3;5,414634146;41
13;J00-J99;2009;3;4;1
13;N00-N99;2009;3;2;1
13;R00-R99;2009;3;2,333333333;3
13;S00-T98;2009;3;14;3
13;Z00-Z99;2009;3;1,5;2
13;C00D48;2009;4;3,666666667;3
13;E00-E90;2009;4;6,5;2
13;G00-G99;2009;4;3;1
13;I00-I99;2009;4;6,28;25
13;J00-J99;2009;4;3;1
13;L00-L99;2009;4;22;1
13;M30-M36;2009;4;11;1
13;N00-N99;2009;4;2;1
